Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime
17/03/2004,17:00:00,-200.0,1247.0,134.0,,1060.0,147.0,1032.0,114.0,1525.0,1069.0,-200.0,-200.0,-200.0,2004-03-17 17:00:00
17/03/2004,18:00:00,5.0,1557.0,386.0,,1478.0,299.0,793.0,158.0,1981.0,1569.0,-200.0,-200.0,-200.0,2004-03-17 18:00:00
17/03/2004,19:00:00,-200.0,1973.0,577.0,,1737.0,411.0,617.0,194.0,2414.0,2306.0,-200.0,-200.0,-200.0,2004-03-17 19:00:00
17/03/2004,20:00:00,-200.0,1975.0,523.0,,1667.0,347.0,597.0,182.0,2416.0,2359.0,-200.0,-200.0,-200.0,2004-03-17 20:00:00
17/03/2004,21:00:00,-200.0,1795.0,472.0,,1485.0,336.0,653.0,180.0,2174.0,2050.0,-200.0,-200.0,-200.0,2004-03-17 21:00:00
17/03/2004,22:00:00,-200.0,1444.0,206.0,,1150.0,202.0,770.0,136.0,1727.0,1727.0,-200.0,-200.0,-200.0,2004-03-17 22:00:00
17/03/2004,23:00:00,-200.0,1488.0,216.0,,1171.0,178.0,731.0,127.0,1778.0,1705.0,-200.0,-200.0,-200.0,2004-03-17 23:00:00
18/03/2004,00:00:00,-200.0,1371.0,159.0,,1083.0,154.0,796.0,116.0,1669.0,1551.0,-200.0,-200.0,-200.0,2004-03-18 00:00:00
18/03/2004,01:00:00,-200.0,1161.0,70.0,,904.0,92.0,947.0,107.0,1502.0,1240.0,-200.0,-200.0,-200.0,2004-03-18 01:00:00
18/03/2004,02:00:00,1.0,1064.0,44.0,,787.0,61.0,1057.0,88.0,1407.0,1115.0,-200.0,-200.0,-200.0,2004-03-18 02:00:00
18/03/2004,03:00:00,-200.0,970.0,42.0,,687.0,180.0,1196.0,109.0,1351.0,969.0,-200.0,-200.0,-200.0,2004-03-18 03:00:00
18/03/2004,04:00:00,-200.0,954.0,28.0,,645.0,60.0,1260.0,78.0,1334.0,925.0,-200.0,-200.0,-200.0,2004-03-18 04:00:00
18/03/2004,05:00:00,-200.0,931.0,20.0,,623.0,37.0,1293.0,57.0,1307.0,828.0,-200.0,-200.0,-200.0,2004-03-18 05:00:00
18/03/2004,06:00:00,-200.0,938.0,26.0,,650.0,68.0,1251.0,71.0,1333.0,893.0,-200.0,-200.0,-200.0,2004-03-18 06:00:00
18/03/2004,07:00:00,-200.0,1166.0,78.0,,885.0,139.0,1005.0,85.0,1551.0,1075.0,-200.0,-200.0,-200.0,2004-03-18 07:00:00
18/03/2004,08:00:00,-200.0,1643.0,319.0,,1384.0,339.0,667.0,124.0,2094.0,1610.0,-200.0,-200.0,-200.0,2004-03-18 08:00:00
18/03/2004,09:00:00,-200.0,1934.0,506.0,,1682.0,421.0,541.0,151.0,2468.0,2051.0,-200.0,-200.0,-200.0,2004-03-18 09:00:00
18/03/2004,10:00:00,-200.0,1617.0,150.0,,1333.0,349.0,686.0,150.0,2010.0,1819.0,-200.0,-200.0,-200.0,2004-03-18 10:00:00
18/03/2004,11:00:00,-200.0,1473.0,150.0,,1127.0,224.0,831.0,152.0,1752.0,1568.0,-200.0,-200.0,-200.0,2004-03-18 11:00:00
18/03/2004,12:00:00,-200.0,1379.0,150.0,,1068.0,171.0,899.0,139.0,1663.0,1374.0,-200.0,-200.0,-200.0,2004-03-18 12:00:00
18/03/2004,13:00:00,-200.0,1385.0,150.0,,1056.0,149.0,891.0,133.0,1648.0,1268.0,-200.0,-200.0,-200.0,2004-03-18 13:00:00
18/03/2004,14:00:00,-200.0,1379.0,150.0,,1087.0,137.0,901.0,126.0,1660.0,1144.0,-200.0,-200.0,-200.0,2004-03-18 14:00:00
18/03/2004,15:00:00,-200.0,1322.0,150.0,,1129.0,149.0,934.0,128.0,1639.0,1109.0,-200.0,-200.0,-200.0,2004-03-18 15:00:00
18/03/2004,16:00:00,-200.0,1496.0,150.0,,1205.0,172.0,822.0,169.0,1767.0,1347.0,-200.0,-200.0,-200.0,2004-03-18 16:00:00
18/03/2004,17:00:00,-200.0,1409.0,150.0,,1131.0,166.0,873.0,149.0,1689.0,1206.0,-200.0,-200.0,-200.0,2004-03-18 17:00:00
18/03/2004,18:00:00,-200.0,1513.0,150.0,,1338.0,214.0,764.0,156.0,1957.0,1397.0,-200.0,-200.0,-200.0,2004-03-18 18:00:00
18/03/2004,19:00:00,-200.0,1667.0,150.0,,1464.0,280.0,683.0,168.0,2118.0,1588.0,-200.0,-200.0,-200.0,2004-03-18 19:00:00
18/03/2004,20:00:00,-200.0,1667.0,150.0,,1453.0,276.0,684.0,176.0,2051.0,1569.0,-200.0,-200.0,-200.0,2004-03-18 20:00:00
18/03/2004,21:00:00,-200.0,1430.0,150.0,,1121.0,178.0,814.0,135.0,1732.0,1322.0,-200.0,-200.0,-200.0,2004-03-18 21:00:00
18/03/2004,22:00:00,-200.0,1333.0,150.0,,989.0,129.0,885.0,121.0,1621.0,1194.0,-200.0,-200.0,-200.0,2004-03-18 22:00:00
18/03/2004,23:00:00,-200.0,1262.0,150.0,,911.0,95.0,948.0,99.0,1545.0,1062.0,-200.0,-200.0,-200.0,2004-03-18 23:00:00
19/03/2004,00:00:00,2.0,1287.0,150.0,,936.0,126.0,918.0,106.0,1606.0,1040.0,-200.0,-200.0,-200.0,2004-03-19 00:00:00
19/03/2004,01:00:00,-200.0,1134.0,150.0,,840.0,103.0,1021.0,96.0,1501.0,917.0,-200.0,-200.0,-200.0,2004-03-19 01:00:00
19/03/2004,02:00:00,-200.0,999.0,150.0,,688.0,48.0,1229.0,63.0,1380.0,594.0,-200.0,-200.0,-200.0,2004-03-19 02:00:00
19/03/2004,03:00:00,-200.0,961.0,150.0,,622.0,180.0,1382.0,109.0,1301.0,430.0,-200.0,-200.0,-200.0,2004-03-19 03:00:00
19/03/2004,04:00:00,-200.0,934.0,150.0,,569.0,20.0,1440.0,32.0,1280.0,397.0,-200.0,-200.0,-200.0,2004-03-19 04:00:00
19/03/2004,05:00:00,-200.0,913.0,150.0,,525.0,18.0,1620.0,28.0,1260.0,370.0,-200.0,-200.0,-200.0,2004-03-19 05:00:00
19/03/2004,06:00:00,-200.0,969.0,150.0,,607.0,56.0,1373.0,61.0,1324.0,438.0,-200.0,-200.0,-200.0,2004-03-19 06:00:00
19/03/2004,07:00:00,-200.0,1182.0,150.0,,845.0,115.0,1054.0,99.0,1539.0,704.0,-200.0,-200.0,-200.0,2004-03-19 07:00:00
19/03/2004,08:00:00,-200.0,1740.0,150.0,,1372.0,320.0,671.0,157.0,2144.0,1476.0,-200.0,-200.0,-200.0,2004-03-19 08:00:00
19/03/2004,09:00:00,-200.0,1819.0,150.0,,1582.0,357.0,575.0,166.0,2456.0,1716.0,-200.0,-200.0,-200.0,2004-03-19 09:00:00
19/03/2004,10:00:00,4.0,1427.0,150.0,,1275.0,253.0,701.0,149.0,1980.0,1398.0,-200.0,-200.0,-200.0,2004-03-19 10:00:00
19/03/2004,11:00:00,-200.0,1390.0,150.0,,1191.0,218.0,759.0,135.0,1879.0,1268.0,-200.0,-200.0,-200.0,2004-03-19 11:00:00
19/03/2004,12:00:00,-200.0,1283.0,150.0,,1117.0,192.0,813.0,127.0,1751.0,1188.0,-200.0,-200.0,-200.0,2004-03-19 12:00:00
19/03/2004,13:00:00,3.0,1304.0,150.0,,1157.0,176.0,793.0,122.0,1801.0,1171.0,-200.0,-200.0,-200.0,2004-03-19 13:00:00
19/03/2004,14:00:00,-200.0,1364.0,150.0,,1202.0,198.0,771.0,135.0,1875.0,1250.0,-200.0,-200.0,-200.0,2004-03-19 14:00:00
19/03/2004,15:00:00,-200.0,1410.0,150.0,,1268.0,212.0,724.0,139.0,1957.0,1344.0,-200.0,-200.0,-200.0,2004-03-19 15:00:00
19/03/2004,16:00:00,4.0,1476.0,150.0,,1280.0,249.0,708.0,147.0,1955.0,1378.0,-200.0,-200.0,-200.0,2004-03-19 16:00:00
19/03/2004,17:00:00,-200.0,1522.0,150.0,,1320.0,270.0,690.0,158.0,2005.0,1435.0,-200.0,-200.0,-200.0,2004-03-19 17:00:00
19/03/2004,18:00:00,-200.0,1442.0,150.0,,1301.0,231.0,704.0,146.0,1952.0,1372.0,-200.0,-200.0,-200.0,2004-03-19 18:00:00
19/03/2004,19:00:00,-200.0,1469.0,150.0,,1344.0,251.0,677.0,144.0,1997.0,1471.0,-200.0,-200.0,-200.0,2004-03-19 19:00:00
19/03/2004,20:00:00,-200.0,1467.0,150.0,,1292.0,210.0,698.0,138.0,1942.0,1439.0,-200.0,-200.0,-200.0,2004-03-19 20:00:00
19/03/2004,21:00:00,4.0,1421.0,150.0,,1202.0,249.0,748.0,143.0,1854.0,1429.0,-200.0,-200.0,-200.0,2004-03-19 21:00:00
19/03/2004,22:00:00,-200.0,1175.0,150.0,,945.0,143.0,904.0,116.0,1604.0,1081.0,-200.0,-200.0,-200.0,2004-03-19 22:00:00
19/03/2004,23:00:00,-200.0,1215.0,150.0,,912.0,127.0,948.0,109.0,1547.0,993.0,-200.0,-200.0,-200.0,2004-03-19 23:00:00
20/03/2004,00:00:00,-200.0,1127.0,150.0,,802.0,104.0,1064.0,92.0,1447.0,837.0,-200.0,-200.0,-200.0,2004-03-20 00:00:00
20/03/2004,01:00:00,-200.0,1090.0,150.0,,773.0,86.0,1105.0,83.0,1429.0,761.0,-200.0,-200.0,-200.0,2004-03-20 01:00:00
20/03/2004,02:00:00,-200.0,1017.0,150.0,,718.0,74.0,1182.0,81.0,1382.0,650.0,-200.0,-200.0,-200.0,2004-03-20 02:00:00
20/03/2004,03:00:00,-200.0,997.0,150.0,,677.0,180.0,1252.0,109.0,1359.0,591.0,-200.0,-200.0,-200.0,2004-03-20 03:00:00
20/03/2004,04:00:00,-200.0,945.0,150.0,,646.0,44.0,1308.0,55.0,1332.0,505.0,-200.0,-200.0,-200.0,2004-03-20 04:00:00
20/03/2004,05:00:00,-200.0,956.0,150.0,,661.0,42.0,1260.0,53.0,1351.0,518.0,-200.0,-200.0,-200.0,2004-03-20 05:00:00
20/03/2004,06:00:00,-200.0,966.0,150.0,,622.0,63.0,1317.0,67.0,1342.0,571.0,-200.0,-200.0,-200.0,2004-03-20 06:00:00
20/03/2004,07:00:00,-200.0,1064.0,150.0,,728.0,115.0,1161.0,91.0,1461.0,842.0,-200.0,-200.0,-200.0,2004-03-20 07:00:00
20/03/2004,08:00:00,-200.0,1300.0,150.0,,935.0,170.0,902.0,113.0,1623.0,1145.0,-200.0,-200.0,-200.0,2004-03-20 08:00:00
20/03/2004,09:00:00,-200.0,1348.0,150.0,,998.0,147.0,834.0,102.0,1689.0,1218.0,-200.0,-200.0,-200.0,2004-03-20 09:00:00
20/03/2004,10:00:00,-200.0,1425.0,150.0,,1068.0,166.0,776.0,107.0,1764.0,1341.0,-200.0,-200.0,-200.0,2004-03-20 10:00:00
20/03/2004,11:00:00,-200.0,1474.0,150.0,,1061.0,195.0,768.0,113.0,1768.0,1406.0,-200.0,-200.0,-200.0,2004-03-20 11:00:00
20/03/2004,12:00:00,-200.0,1490.0,150.0,,1039.0,182.0,782.0,108.0,1757.0,1422.0,-200.0,-200.0,-200.0,2004-03-20 12:00:00
20/03/2004,13:00:00,-200.0,1495.0,150.0,,1040.0,168.0,809.0,105.0,1735.0,1373.0,-200.0,-200.0,-200.0,2004-03-20 13:00:00
20/03/2004,14:00:00,-200.0,1376.0,150.0,,953.0,125.0,900.0,93.0,1636.0,1153.0,-200.0,-200.0,-200.0,2004-03-20 14:00:00
20/03/2004,15:00:00,-200.0,1305.0,150.0,,884.0,95.0,980.0,87.0,1573.0,927.0,-200.0,-200.0,-200.0,2004-03-20 15:00:00
20/03/2004,16:00:00,-200.0,1283.0,150.0,,844.0,79.0,1036.0,76.0,1539.0,766.0,-200.0,-200.0,-200.0,2004-03-20 16:00:00
20/03/2004,17:00:00,-200.0,1392.0,150.0,,967.0,119.0,930.0,94.0,1649.0,941.0,-200.0,-200.0,-200.0,2004-03-20 17:00:00
20/03/2004,18:00:00,-200.0,1452.0,150.0,,1063.0,142.0,856.0,110.0,1774.0,1146.0,-200.0,-200.0,-200.0,2004-03-20 18:00:00
20/03/2004,19:00:00,-200.0,1633.0,150.0,,1199.0,215.0,734.0,136.0,1919.0,1417.0,-200.0,-200.0,-200.0,2004-03-20 19:00:00
20/03/2004,20:00:00,-200.0,1625.0,150.0,,1191.0,229.0,733.0,139.0,1885.0,1442.0,-200.0,-200.0,-200.0,2004-03-20 20:00:00
20/03/2004,21:00:00,-200.0,1535.0,150.0,,1108.0,206.0,785.0,125.0,1820.0,1323.0,-200.0,-200.0,-200.0,2004-03-20 21:00:00
20/03/2004,22:00:00,-200.0,1323.0,150.0,,973.0,147.0,864.0,111.0,1712.0,1125.0,-200.0,-200.0,-200.0,2004-03-20 22:00:00
20/03/2004,23:00:00,-200.0,1309.0,150.0,,937.0,122.0,905.0,97.0,1672.0,1036.0,-200.0,-200.0,-200.0,2004-03-20 23:00:00
21/03/2004,00:00:00,-200.0,1456.0,150.0,,999.0,175.0,835.0,107.0,1714.0,1202.0,-200.0,-200.0,-200.0,2004-03-21 00:00:00
21/03/2004,01:00:00,-200.0,1300.0,150.0,,872.0,133.0,941.0,90.0,1577.0,1054.0,-200.0,-200.0,-200.0,2004-03-21 01:00:00
21/03/2004,02:00:00,-200.0,1203.0,150.0,,823.0,89.0,1004.0,84.0,1526.0,903.0,-200.0,-200.0,-200.0,2004-03-21 02:00:00
21/03/2004,03:00:00,-200.0,1195.0,150.0,,836.0,180.0,987.0,109.0,1554.0,885.0,-200.0,-200.0,-200.0,2004-03-21 03:00:00
21/03/2004,04:00:00,-200.0,1117.0,150.0,,802.0,85.0,1029.0,87.0,1539.0,818.0,-200.0,-200.0,-200.0,2004-03-21 04:00:00
21/03/2004,05:00:00,-200.0,1062.0,150.0,,711.0,55.0,1136.0,66.0,1461.0,700.0,-200.0,-200.0,-200.0,2004-03-21 05:00:00
21/03/2004,06:00:00,-200.0,947.0,150.0,,594.0,24.0,1300.0,36.0,1390.0,580.0,-200.0,-200.0,-200.0,2004-03-21 06:00:00
21/03/2004,07:00:00,-200.0,1065.0,150.0,,687.0,72.0,1143.0,62.0,1492.0,815.0,-200.0,-200.0,-200.0,2004-03-21 07:00:00
21/03/2004,08:00:00,-200.0,1155.0,150.0,,734.0,122.0,1062.0,91.0,1528.0,1035.0,-200.0,-200.0,-200.0,2004-03-21 08:00:00
21/03/2004,09:00:00,-200.0,1220.0,150.0,,782.0,111.0,996.0,89.0,1560.0,1067.0,-200.0,-200.0,-200.0,2004-03-21 09:00:00
21/03/2004,10:00:00,-200.0,1301.0,150.0,,862.0,123.0,914.0,93.0,1633.0,1114.0,-200.0,-200.0,-200.0,2004-03-21 10:00:00
21/03/2004,11:00:00,-200.0,1279.0,150.0,,870.0,106.0,911.0,81.0,1646.0,1000.0,-200.0,-200.0,-200.0,2004-03-21 11:00:00
21/03/2004,12:00:00,-200.0,1267.0,150.0,,883.0,103.0,953.0,82.0,1617.0,906.0,-200.0,-200.0,-200.0,2004-03-21 12:00:00
21/03/2004,13:00:00,-200.0,1239.0,150.0,,848.0,102.0,981.0,80.0,1568.0,822.0,-200.0,-200.0,-200.0,2004-03-21 13:00:00
21/03/2004,14:00:00,-200.0,1128.0,150.0,,742.0,48.0,1144.0,48.0,1507.0,610.0,-200.0,-200.0,-200.0,2004-03-21 14:00:00
21/03/2004,15:00:00,-200.0,1243.0,150.0,,916.0,63.0,962.0,61.0,1669.0,657.0,-200.0,-200.0,-200.0,2004-03-21 15:00:00
21/03/2004,16:00:00,-200.0,1208.0,150.0,,853.0,98.0,1060.0,89.0,1506.0,647.0,-200.0,-200.0,-200.0,2004-03-21 16:00:00
21/03/2004,17:00:00,-200.0,1306.0,150.0,,938.0,132.0,961.0,105.0,1607.0,762.0,-200.0,-200.0,-200.0,2004-03-21 17:00:00
21/03/2004,18:00:00,-200.0,1546.0,150.0,,1151.0,173.0,769.0,116.0,1874.0,1122.0,-200.0,-200.0,-200.0,2004-03-21 18:00:00
21/03/2004,19:00:00,-200.0,1501.0,150.0,,1071.0,185.0,823.0,119.0,1744.0,1130.0,-200.0,-200.0,-200.0,2004-03-21 19:00:00
21/03/2004,20:00:00,-200.0,1605.0,150.0,,1153.0,266.0,769.0,144.0,1840.0,1637.0,-200.0,-200.0,-200.0,2004-03-21 20:00:00
21/03/2004,21:00:00,-200.0,1316.0,150.0,,974.0,188.0,883.0,123.0,1673.0,1272.0,-200.0,-200.0,-200.0,2004-03-21 21:00:00
21/03/2004,22:00:00,-200.0,1195.0,150.0,,898.0,122.0,933.0,105.0,1594.0,1098.0,-200.0,-200.0,-200.0,2004-03-21 22:00:00
21/03/2004,23:00:00,-200.0,1211.0,150.0,,896.0,112.0,920.0,93.0,1624.0,1066.0,-200.0,-200.0,-200.0,2004-03-21 23:00:00
22/03/2004,00:00:00,-200.0,1161.0,150.0,,815.0,93.0,995.0,86.0,1582.0,909.0,-200.0,-200.0,-200.0,2004-03-22 00:00:00
22/03/2004,01:00:00,-200.0,1095.0,150.0,,767.0,74.0,1050.0,76.0,1547.0,818.0,-200.0,-200.0,-200.0,2004-03-22 01:00:00
22/03/2004,02:00:00,-200.0,897.0,150.0,,563.0,23.0,1417.0,33.0,1355.0,472.0,-200.0,-200.0,-200.0,2004-03-22 02:00:00
22/03/2004,03:00:00,-200.0,842.0,150.0,,468.0,180.0,1813.0,109.0,1274.0,394.0,-200.0,-200.0,-200.0,2004-03-22 03:00:00
22/03/2004,04:00:00,-200.0,854.0,150.0,,481.0,17.0,1756.0,27.0,1304.0,396.0,-200.0,-200.0,-200.0,2004-03-22 04:00:00
22/03/2004,05:00:00,-200.0,845.0,150.0,,472.0,15.0,1786.0,23.0,1278.0,378.0,-200.0,-200.0,-200.0,2004-03-22 05:00:00
22/03/2004,06:00:00,-200.0,942.0,150.0,,586.0,41.0,1480.0,46.0,1373.0,432.0,-200.0,-200.0,-200.0,2004-03-22 06:00:00
22/03/2004,07:00:00,-200.0,1090.0,150.0,,768.0,86.0,1072.0,76.0,1538.0,699.0,-200.0,-200.0,-200.0,2004-03-22 07:00:00
22/03/2004,08:00:00,-200.0,1514.0,150.0,,1230.0,226.0,732.0,116.0,1996.0,1252.0,-200.0,-200.0,-200.0,2004-03-22 08:00:00
22/03/2004,09:00:00,-200.0,1379.0,150.0,,1252.0,214.0,711.0,115.0,1962.0,1237.0,-200.0,-200.0,-200.0,2004-03-22 09:00:00
22/03/2004,10:00:00,-200.0,1074.0,150.0,,854.0,115.0,1032.0,83.0,1484.0,772.0,-200.0,-200.0,-200.0,2004-03-22 10:00:00
22/03/2004,11:00:00,-200.0,1090.0,150.0,,868.0,124.0,1026.0,87.0,1509.0,766.0,-200.0,-200.0,-200.0,2004-03-22 11:00:00
22/03/2004,12:00:00,-200.0,1110.0,150.0,,964.0,122.0,947.0,90.0,1577.0,829.0,-200.0,-200.0,-200.0,2004-03-22 12:00:00
22/03/2004,13:00:00,2.0,1102.0,150.0,,994.0,107.0,955.0,87.0,1599.0,783.0,-200.0,-200.0,-200.0,2004-03-22 13:00:00
22/03/2004,14:00:00,-200.0,1100.0,150.0,,1021.0,133.0,952.0,99.0,1607.0,822.0,-200.0,-200.0,-200.0,2004-03-22 14:00:00
22/03/2004,15:00:00,-200.0,1094.0,150.0,,1003.0,130.0,965.0,99.0,1574.0,813.0,-200.0,-200.0,-200.0,2004-03-22 15:00:00
22/03/2004,16:00:00,-200.0,1076.0,451.0,,1034.0,150.0,964.0,101.0,1544.0,813.0,-200.0,-200.0,-200.0,2004-03-22 16:00:00
22/03/2004,17:00:00,-200.0,1152.0,185.0,,1062.0,138.0,928.0,103.0,1606.0,850.0,-200.0,-200.0,-200.0,2004-03-22 17:00:00
22/03/2004,18:00:00,-200.0,1407.0,426.0,,1249.0,213.0,720.0,129.0,1932.0,1276.0,-200.0,-200.0,-200.0,2004-03-22 18:00:00
22/03/2004,19:00:00,-200.0,1438.0,672.0,,1325.0,232.0,678.0,143.0,1993.0,1401.0,-200.0,-200.0,-200.0,2004-03-22 19:00:00
22/03/2004,20:00:00,-200.0,1425.0,624.0,,1325.0,238.0,678.0,146.0,1965.0,1356.0,-200.0,-200.0,-200.0,2004-03-22 20:00:00
22/03/2004,21:00:00,-200.0,1279.0,325.0,,1131.0,180.0,775.0,124.0,1758.0,1243.0,-200.0,-200.0,-200.0,2004-03-22 21:00:00
22/03/2004,22:00:00,2.0,1132.0,143.0,,916.0,128.0,920.0,113.0,1561.0,1083.0,-200.0,-200.0,-200.0,2004-03-22 22:00:00
22/03/2004,23:00:00,-200.0,1006.0,89.0,,729.0,65.0,1142.0,80.0,1370.0,795.0,-200.0,-200.0,-200.0,2004-03-22 23:00:00
23/03/2004,00:00:00,-200.0,982.0,73.0,,700.0,53.0,1204.0,72.0,1359.0,735.0,-200.0,-200.0,-200.0,2004-03-23 00:00:00
23/03/2004,01:00:00,-200.0,969.0,48.0,,636.0,47.0,1271.0,64.0,1309.0,684.0,-200.0,-200.0,-200.0,2004-03-23 01:00:00
23/03/2004,02:00:00,-200.0,941.0,47.0,,621.0,51.0,1298.0,70.0,1330.0,714.0,-200.0,-200.0,-200.0,2004-03-23 02:00:00
23/03/2004,03:00:00,-200.0,892.0,36.0,,522.0,180.0,1522.0,109.0,1285.0,456.0,-200.0,-200.0,-200.0,2004-03-23 03:00:00
23/03/2004,04:00:00,-200.0,855.0,25.0,,478.0,20.0,1701.0,31.0,1261.0,401.0,-200.0,-200.0,-200.0,2004-03-23 04:00:00
23/03/2004,05:00:00,-200.0,834.0,19.0,,459.0,13.0,1908.0,22.0,1212.0,361.0,-200.0,-200.0,-200.0,2004-03-23 05:00:00
23/03/2004,06:00:00,-200.0,909.0,26.0,,567.0,33.0,1542.0,47.0,1287.0,418.0,-200.0,-200.0,-200.0,2004-03-23 06:00:00
23/03/2004,07:00:00,-200.0,1061.0,60.0,,745.0,103.0,1178.0,88.0,1429.0,616.0,-200.0,-200.0,-200.0,2004-03-23 07:00:00
23/03/2004,08:00:00,3.0,1441.0,248.0,,1124.0,224.0,851.0,130.0,1829.0,1089.0,-200.0,-200.0,-200.0,2004-03-23 08:00:00
23/03/2004,09:00:00,-200.0,1498.0,535.0,,1325.0,244.0,684.0,132.0,2095.0,1329.0,-200.0,-200.0,-200.0,2004-03-23 09:00:00
23/03/2004,10:00:00,-200.0,1343.0,340.0,,1185.0,237.0,760.0,132.0,1857.0,1311.0,-200.0,-200.0,-200.0,2004-03-23 10:00:00
23/03/2004,11:00:00,3.0,1308.0,325.0,,1166.0,220.0,792.0,131.0,1794.0,1236.0,-200.0,-200.0,-200.0,2004-03-23 11:00:00
23/03/2004,12:00:00,-200.0,1209.0,267.0,,1097.0,207.0,837.0,129.0,1746.0,1147.0,-200.0,-200.0,-200.0,2004-03-23 12:00:00
23/03/2004,13:00:00,-200.0,1310.0,325.0,,1207.0,208.0,770.0,132.0,1847.0,1301.0,-200.0,-200.0,-200.0,2004-03-23 13:00:00
23/03/2004,14:00:00,-200.0,1171.0,268.0,,1064.0,160.0,881.0,110.0,1639.0,1097.0,-200.0,-200.0,-200.0,2004-03-23 14:00:00
23/03/2004,15:00:00,-200.0,1112.0,136.0,,980.0,131.0,924.0,99.0,1589.0,900.0,-200.0,-200.0,-200.0,2004-03-23 15:00:00
23/03/2004,16:00:00,2.0,1132.0,118.0,,927.0,128.0,944.0,100.0,1570.0,781.0,-200.0,-200.0,-200.0,2004-03-23 16:00:00
23/03/2004,17:00:00,3.0,1225.0,276.0,,1111.0,176.0,818.0,122.0,1719.0,1013.0,-200.0,-200.0,-200.0,2004-03-23 17:00:00
23/03/2004,18:00:00,-200.0,1065.0,151.0,,953.0,107.0,962.0,97.0,1514.0,790.0,-200.0,-200.0,-200.0,2004-03-23 18:00:00
23/03/2004,19:00:00,-200.0,1236.0,236.0,,1084.0,131.0,854.0,112.0,1688.0,1059.0,-200.0,-200.0,-200.0,2004-03-23 19:00:00
23/03/2004,20:00:00,-200.0,1309.0,220.0,,1126.0,166.0,812.0,128.0,1722.0,1205.0,-200.0,-200.0,-200.0,2004-03-23 20:00:00
23/03/2004,21:00:00,-200.0,1089.0,87.0,,884.0,89.0,1006.0,101.0,1487.0,975.0,-200.0,-200.0,-200.0,2004-03-23 21:00:00
23/03/2004,22:00:00,-200.0,1000.0,81.0,,776.0,81.0,1141.0,96.0,1375.0,896.0,-200.0,-200.0,-200.0,2004-03-23 22:00:00
23/03/2004,23:00:00,-200.0,1041.0,74.0,,782.0,78.0,1105.0,86.0,1425.0,911.0,-200.0,-200.0,-200.0,2004-03-23 23:00:00
24/03/2004,00:00:00,-200.0,1045.0,55.0,,756.0,70.0,1137.0,85.0,1411.0,902.0,-200.0,-200.0,-200.0,2004-03-24 00:00:00
24/03/2004,01:00:00,-200.0,997.0,74.0,,744.0,76.0,1151.0,79.0,1405.0,832.0,-200.0,-200.0,-200.0,2004-03-24 01:00:00
24/03/2004,02:00:00,-200.0,948.0,35.0,,634.0,43.0,1320.0,61.0,1326.0,715.0,-200.0,-200.0,-200.0,2004-03-24 02:00:00
24/03/2004,03:00:00,-200.0,878.0,29.0,,551.0,180.0,1493.0,109.0,1272.0,683.0,-200.0,-200.0,-200.0,2004-03-24 03:00:00
24/03/2004,04:00:00,-200.0,908.0,29.0,,559.0,44.0,1477.0,66.0,1287.0,721.0,-200.0,-200.0,-200.0,2004-03-24 04:00:00
24/03/2004,05:00:00,-200.0,892.0,20.0,,522.0,34.0,1572.0,54.0,1255.0,648.0,-200.0,-200.0,-200.0,2004-03-24 05:00:00
24/03/2004,06:00:00,-200.0,954.0,32.0,,561.0,43.0,1496.0,57.0,1255.0,612.0,-200.0,-200.0,-200.0,2004-03-24 06:00:00
24/03/2004,07:00:00,-200.0,1045.0,84.0,,751.0,79.0,1186.0,75.0,1403.0,800.0,-200.0,-200.0,-200.0,2004-03-24 07:00:00
24/03/2004,08:00:00,-200.0,1383.0,245.0,,1109.0,174.0,832.0,97.0,1706.0,1173.0,-200.0,-200.0,-200.0,2004-03-24 08:00:00
24/03/2004,09:00:00,-200.0,1597.0,553.0,,1395.0,235.0,652.0,110.0,2080.0,1519.0,-200.0,-200.0,-200.0,2004-03-24 09:00:00
24/03/2004,10:00:00,-200.0,1318.0,450.0,,1124.0,218.0,762.0,113.0,1770.0,1287.0,-200.0,-200.0,-200.0,2004-03-24 10:00:00
24/03/2004,11:00:00,-200.0,1138.0,118.0,,898.0,136.0,950.0,88.0,1505.0,966.0,-200.0,-200.0,-200.0,2004-03-24 11:00:00
24/03/2004,12:00:00,-200.0,1098.0,118.0,,842.0,117.0,1012.0,85.0,1440.0,828.0,-200.0,-200.0,-200.0,2004-03-24 12:00:00
24/03/2004,13:00:00,-200.0,1118.0,144.0,,927.0,119.0,959.0,96.0,1477.0,825.0,-200.0,-200.0,-200.0,2004-03-24 13:00:00
24/03/2004,14:00:00,-200.0,1170.0,159.0,,1009.0,126.0,879.0,106.0,1566.0,872.0,-200.0,-200.0,-200.0,2004-03-24 14:00:00
24/03/2004,15:00:00,-200.0,1112.0,122.0,,842.0,100.0,1015.0,91.0,1494.0,680.0,-200.0,-200.0,-200.0,2004-03-24 15:00:00
24/03/2004,16:00:00,-200.0,1390.0,230.0,,1028.0,197.0,829.0,126.0,1730.0,1002.0,-200.0,-200.0,-200.0,2004-03-24 16:00:00
24/03/2004,17:00:00,-200.0,1353.0,320.0,,1096.0,195.0,774.0,130.0,1783.0,1159.0,-200.0,-200.0,-200.0,2004-03-24 17:00:00
